t_s,topic,field,value
1788188683.590759,/odometry/filtered,quat_w,0.164226
1788188683.590759,/odometry/filtered,vel_x,0.188102
1788188683.590759,/odometry/filtered,yaw_rate,0.065098
1788188683.590855,/cmd_vel,linear_x,0.169663
1788188683.590855,/cmd_vel,angular_z,0.204859
1788188683.686125,/cmd_vel,linear_x,0.172981
1788188683.686125,/cmd_vel,angular_z,0.211381
1788188683.688097,/odometry/filtered,pos_x,-0.337277
1788188683.688097,/odometry/filtered,pos_y,2.484966
1788188683.688097,/odometry/filtered,quat_z,0.986757
1788188683.688097,/odometry/filtered,quat_w,0.162204
1788188683.688097,/odometry/filtered,vel_x,0.175814
1788188683.688097,/odometry/filtered,yaw_rate,0.063831
1788188683.721541,/odometry/filtered,pos_x,-0.342847
1788188683.721541,/odometry/filtered,pos_y,2.486805
1788188683.721541,/odometry/filtered,quat_z,0.986929
1788188683.721541,/odometry/filtered,quat_w,0.161154
1788188683.721541,/odometry/filtered,vel_x,0.175850
1788188683.721541,/odometry/filtered,yaw_rate,0.063831
1788188683.810167,/cmd_vel,linear_x,0.175341
1788188683.810167,/cmd_vel,angular_z,0.185818
1788188683.821462,/odometry/filtered,pos_x,-0.350860
1788188683.821462,/odometry/filtered,pos_y,2.485783
1788188683.821462,/odometry/filtered,quat_z,0.987984
1788188683.821462,/odometry/filtered,quat_w,0.154555
1788188683.821462,/odometry/filtered,vel_x,0.180487
1788188683.821462,/odometry/filtered,yaw_rate,0.070842
1788188683.855028,/odometry/filtered,pos_x,-0.370141
1788188683.855028,/odometry/filtered,pos_y,2.491382
1788188683.855028,/odometry/filtered,quat_z,0.988585
1788188683.855028,/odometry/filtered,quat_w,0.150665
1788188683.855028,/odometry/filtered,vel_x,0.180803
1788188683.855028,/odometry/filtered,yaw_rate,0.070842
1788188683.875147,/cmd_vel,linear_x,0.175358
1788188683.875147,/cmd_vel,angular_z,0.097987
1788188683.988440,/odometry/filtered,pos_x,-0.378129
1788188683.988440,/odometry/filtered,pos_y,2.494721
1788188683.988440,/odometry/filtered,quat_z,0.989699
1788188683.988440,/odometry/filtered,quat_w,0.143164
1788188683.988440,/odometry/filtered,vel_x,0.179880
1788188683.988440,/odometry/filtered,yaw_rate,0.077164
1788188684.007612,/cmd_vel,linear_x,0.182451
1788188684.007612,/cmd_vel,angular_z,0.181525
1788188684.021532,/odometry/filtered,pos_x,-0.397329
1788188684.021532,/odometry/filtered,pos_y,2.499973
1788188684.021532,/odometry/filtered,quat_z,0.990301
1788188684.021532,/odometry/filtered,quat_w,0.138942
1788188684.021532,/odometry/filtered,vel_x,0.180157
1788188684.021532,/odometry/filtered,yaw_rate,0.077164
1788188684.088163,/odometry/filtered,pos_x,-0.396876
1788188684.088163,/odometry/filtered,pos_y,2.496519
1788188684.088163,/odometry/filtered,quat_z,0.989885
1788188684.088163,/odometry/filtered,quat_w,0.141872
1788188684.088163,/odometry/filtered,vel_x,0.165982
1788188684.088163,/odometry/filtered,yaw_rate,0.071242
1788188684.095293,/cmd_vel,linear_x,0.175397
1788188684.095293,/cmd_vel,angular_z,0.091679
1788188684.182539,/cmd_vel,linear_x,0.178744
1788188684.182539,/cmd_vel,angular_z,0.059734
1788188684.187974,/odometry/filtered,pos_x,-0.418218
1788188684.187974,/odometry/filtered,pos_y,2.504239
1788188684.187974,/odometry/filtered,quat_z,0.990632
1788188684.187974,/odometry/filtered,quat_w,0.136560
1788188684.187974,/odometry/filtered,vel_x,0.172200
1788188684.187974,/odometry/filtered,yaw_rate,0.073185
1788188684.288547,/cmd_vel,linear_x,0.175613
1788188684.288547,/cmd_vel,angular_z,0.066388
1788188684.289357,/odometry/filtered,pos_x,-0.429639
1788188684.289357,/odometry/filtered,pos_y,2.507916
1788188684.289357,/odometry/filtered,quat_z,0.990684
1788188684.289357,/odometry/filtered,quat_w,0.136182
1788188684.289357,/odometry/filtered,vel_x,0.181419
1788188684.289357,/odometry/filtered,yaw_rate,0.072693
1788188684.321600,/odometry/filtered,pos_x,-0.448902
1788188684.321600,/odometry/filtered,pos_y,2.512867
1788188684.321600,/odometry/filtered,quat_z,0.991218
1788188684.321600,/odometry/filtered,quat_w,0.132237
1788188684.321600,/odometry/filtered,vel_x,0.181754
1788188684.321600,/odometry/filtered,yaw_rate,0.072693
1788188684.379103,/cmd_vel,linear_x,0.172923
1788188684.379103,/cmd_vel,angular_z,0.007442
1788188684.457500,/odometry/filtered,pos_x,-0.468632
1788188684.457500,/odometry/filtered,pos_y,2.517521
1788188684.457500,/odometry/filtered,quat_z,0.991573
1788188684.457500,/odometry/filtered,quat_w,0.129546
1788188684.457500,/odometry/filtered,vel_x,0.178060
1788188684.457500,/odometry/filtered,yaw_rate,0.070486
1788188684.491831,/cmd_vel,linear_x,0.172424
1788188684.491831,/cmd_vel,angular_z,0.066993
1788188684.521388,/odometry/filtered,pos_x,-0.472373
1788188684.521388,/odometry/filtered,pos_y,2.519365
1788188684.521388,/odometry/filtered,quat_z,0.991492
1788188684.521388,/odometry/filtered,quat_w,0.130167
1788188684.521388,/odometry/filtered,vel_x,0.169947
1788188684.521388,/odometry/filtered,yaw_rate,0.067337
1788188684.576637,/cmd_vel,linear_x,0.175188
1788188684.576637,/cmd_vel,angular_z,0.028302
1788188684.588124,/odometry/filtered,pos_x,-0.485707
1788188684.588124,/odometry/filtered,pos_y,2.523716
1788188684.588124,/odometry/filtered,quat_z,0.991689
1788188684.588124,/odometry/filtered,quat_w,0.128660
1788188684.588124,/odometry/filtered,vel_x,0.172802
1788188684.588124,/odometry/filtered,yaw_rate,0.066540
1788188684.689182,/odometry/filtered,pos_x,-0.495502
1788188684.689182,/odometry/filtered,pos_y,2.524963
1788188684.689182,/odometry/filtered,quat_z,0.991604
1788188684.689182,/odometry/filtered,quat_w,0.129309
1788188684.689182,/odometry/filtered,vel_x,0.179195
1788188684.689182,/odometry/filtered,yaw_rate,0.064880
1788188684.689207,/cmd_vel,linear_x,0.182093
1788188684.689207,/cmd_vel,angular_z,0.006402
1788188684.721518,/odometry/filtered,pos_x,-0.501017
1788188684.721518,/odometry/filtered,pos_y,2.526664
1788188684.721518,/odometry/filtered,quat_z,0.991778
1788188684.721518,/odometry/filtered,quat_w,0.127973
1788188684.721518,/odometry/filtered,vel_x,0.178976
1788188684.721518,/odometry/filtered,yaw_rate,0.065181
1788188684.754813,/odometry/filtered,pos_x,-0.519793
1788188684.754813,/odometry/filtered,pos_y,2.531273
1788188684.754813,/odometry/filtered,quat_z,0.992222
1788188684.754813,/odometry/filtered,quat_w,0.124483
1788188684.754813,/odometry/filtered,vel_x,0.179188
1788188684.754813,/odometry/filtered,yaw_rate,0.065181
1788188684.778318,/cmd_vel,linear_x,0.180755
1788188684.778318,/cmd_vel,angular_z,0.071096
1788188684.854854,/odometry/filtered,pos_x,-0.522764
1788188684.854854,/odometry/filtered,pos_y,2.532358
1788188684.854854,/odometry/filtered,quat_z,0.991956
1788188684.854854,/odometry/filtered,quat_w,0.126583
1788188684.854854,/odometry/filtered,vel_x,0.178102
1788188684.854854,/odometry/filtered,yaw_rate,0.061988
1788188684.888500,/odometry/filtered,pos_x,-0.530369
1788188684.888500,/odometry/filtered,pos_y,2.533597
1788188684.888500,/odometry/filtered,quat_z,0.991970
1788188684.888500,/odometry/filtered,quat_w,0.126475
1788188684.888500,/odometry/filtered,vel_x,0.180165
1788188684.888500,/odometry/filtered,yaw_rate,0.060910
1788188684.896362,/cmd_vel,linear_x,0.184170
1788188684.896362,/cmd_vel,angular_z,0.181587
1788188684.921508,/odometry/filtered,pos_x,-0.536109
1788188684.921508,/odometry/filtered,pos_y,2.535174
1788188684.921508,/odometry/filtered,quat_z,0.992129
1788188684.921508,/odometry/filtered,quat_w,0.125221
1788188684.921508,/odometry/filtered,vel_x,0.180135
1788188684.921508,/odometry/filtered,yaw_rate,0.061192
1788188684.954902,/odometry/filtered,pos_x,-0.541731
1788188684.954902,/odometry/filtered,pos_y,2.536152
1788188684.954902,/odometry/filtered,quat_z,0.992174
1788188684.954902,/odometry/filtered,quat_w,0.124864
1788188684.954902,/odometry/filtered,vel_x,0.179863
1788188684.954902,/odometry/filtered,yaw_rate,0.060430
1788188684.988186,/odometry/filtered,pos_x,-0.547457
1788188684.988186,/odometry/filtered,pos_y,2.537748
1788188684.988186,/odometry/filtered,quat_z,0.992254
1788188684.988186,/odometry/filtered,quat_w,0.124229
1788188684.988186,/odometry/filtered,vel_x,0.179809
1788188684.988186,/odometry/filtered,yaw_rate,0.059995
1788188685.005891,/cmd_vel,linear_x,0.174270
1788188685.005891,/cmd_vel,angular_z,0.120624
1788188685.021579,/odometry/filtered,pos_x,-0.566193
1788188685.021579,/odometry/filtered,pos_y,2.542193
1788188685.021579,/odometry/filtered,quat_z,0.992647
1788188685.021579,/odometry/filtered,quat_w,0.121043
1788188685.021579,/odometry/filtered,vel_x,0.180033
1788188685.021579,/odometry/filtered,yaw_rate,0.059995
1788188685.101129,/cmd_vel,linear_x,0.177917
1788188685.101129,/cmd_vel,angular_z,0.178061
1788188685.121514,/odometry/filtered,pos_x,-0.577522
1788188685.121514,/odometry/filtered,pos_y,2.544047
1788188685.121514,/odometry/filtered,quat_z,0.992817
1788188685.121514,/odometry/filtered,quat_w,0.119644
1788188685.121514,/odometry/filtered,vel_x,0.173374
1788188685.121514,/odometry/filtered,yaw_rate,0.058321
1788188685.180278,/cmd_vel,linear_x,0.179643
1788188685.180278,/cmd_vel,angular_z,0.074520
1788188685.187958,/odometry/filtered,pos_x,-0.587990
1788188685.187958,/odometry/filtered,pos_y,2.546409
1788188685.187958,/odometry/filtered,quat_z,0.993106
1788188685.187958,/odometry/filtered,quat_w,0.117218
1788188685.187958,/odometry/filtered,vel_x,0.172464
1788188685.187958,/odometry/filtered,yaw_rate,0.058859
1788188685.285673,/cmd_vel,linear_x,0.173884
1788188685.285673,/cmd_vel,angular_z,0.113894
1788188685.288050,/odometry/filtered,pos_x,-0.596449
1788188685.288050,/odometry/filtered,pos_y,2.548033
1788188685.288050,/odometry/filtered,quat_z,0.993527
1788188685.288050,/odometry/filtered,quat_w,0.113594
1788188685.288050,/odometry/filtered,vel_x,0.177183
1788188685.288050,/odometry/filtered,yaw_rate,0.062119
1788188685.321480,/odometry/filtered,pos_x,-0.614837
1788188685.321480,/odometry/filtered,pos_y,2.551889
1788188685.321480,/odometry/filtered,quat_z,0.993896
1788188685.321480,/odometry/filtered,quat_w,0.110323
1788188685.321480,/odometry/filtered,vel_x,0.177298
1788188685.321480,/odometry/filtered,yaw_rate,0.062119
1788188685.354756,/odometry/filtered,pos_x,-0.620649
1788188685.354756,/odometry/filtered,pos_y,2.553068
1788188685.354756,/odometry/filtered,quat_z,0.994010
1788188685.354756,/odometry/filtered,quat_w,0.109291
1788188685.354756,/odometry/filtered,vel_x,0.177334
1788188685.354756,/odometry/filtered,yaw_rate,0.062119
1788188685.395143,/cmd_vel,linear_x,0.170274
1788188685.395143,/cmd_vel,angular_z,0.041390
1788188685.490906,/odometry/filtered,pos_x,-0.634703
1788188685.490906,/odometry/filtered,pos_y,2.558446
1788188685.490906,/odometry/filtered,quat_z,0.994491
1788188685.490906,/odometry/filtered,quat_w,0.104821
1788188685.490906,/odometry/filtered,vel_x,0.168171
1788188685.490906,/odometry/filtered,yaw_rate,0.062400
1788188685.506481,/cmd_vel,linear_x,0.170843
1788188685.506481,/cmd_vel,angular_z,0.019614
1788188685.554981,/odometry/filtered,pos_x,-0.642670
1788188685.554981,/odometry/filtered,pos_y,2.559541
1788188685.554981,/odometry/filtered,quat_z,0.994583
1788188685.554981,/odometry/filtered,quat_w,0.103944
1788188685.554981,/odometry/filtered,vel_x,0.165123
1788188685.554981,/odometry/filtered,yaw_rate,0.061220
1788188685.605644,/cmd_vel,linear_x,0.168512
1788188685.605644,/cmd_vel,angular_z,0.035452
1788188685.688459,/odometry/filtered,pos_x,-0.673309
1788188685.688459,/odometry/filtered,pos_y,2.565517
1788188685.688459,/odometry/filtered,quat_z,0.995092
1788188685.688459,/odometry/filtered,quat_w,0.098958
1788188685.688459,/odometry/filtered,vel_x,0.174365
1788188685.688459,/odometry/filtered,yaw_rate,0.062210
1788188685.702835,/cmd_vel,linear_x,0.176743
1788188685.702835,/cmd_vel,angular_z,0.002340
1788188685.788189,/odometry/filtered,pos_x,-0.681358
1788188685.788189,/odometry/filtered,pos_y,2.568658
1788188685.788189,/odometry/filtered,quat_z,0.995024
1788188685.788189,/odometry/filtered,quat_w,0.099636
1788188685.788189,/odometry/filtered,vel_x,0.165139
1788188685.788189,/odometry/filtered,yaw_rate,0.058259
1788188685.794238,/cmd_vel,linear_x,0.183859
1788188685.794238,/cmd_vel,angular_z,0.059962
1788188685.855237,/odometry/filtered,pos_x,-0.692117
1788188685.855237,/odometry/filtered,pos_y,2.570850
1788188685.855237,/odometry/filtered,quat_z,0.995215
1788188685.855237,/odometry/filtered,quat_w,0.097707
1788188685.855237,/odometry/filtered,vel_x,0.164931
1788188685.855237,/odometry/filtered,yaw_rate,0.058259
1788188685.921628,/odometry/filtered,pos_x,-0.707978
1788188685.921628,/odometry/filtered,pos_y,2.573576
1788188685.921628,/odometry/filtered,quat_z,0.995032
1788188685.921628,/odometry/filtered,quat_w,0.099554
1788188685.921628,/odometry/filtered,vel_x,0.170086
1788188685.921628,/odometry/filtered,yaw_rate,0.054216
1788188685.988373,/odometry/filtered,pos_x,-0.719176
1788188685.988373,/odometry/filtered,pos_y,2.576912
1788188685.988373,/odometry/filtered,quat_z,0.995026
1788188685.988373,/odometry/filtered,quat_w,0.099616
1788188685.988373,/odometry/filtered,vel_x,0.170347
1788188685.988373,/odometry/filtered,yaw_rate,0.052164
1788188686.054985,/odometry/filtered,pos_x,-0.731075
1788188686.054985,/odometry/filtered,pos_y,2.579928
1788188686.054985,/odometry/filtered,quat_z,0.995187
1788188686.054985,/odometry/filtered,quat_w,0.097992
1788188686.054985,/odometry/filtered,vel_x,0.171273
1788188686.054985,/odometry/filtered,yaw_rate,0.052047
1788188686.071860,/cmd_vel,linear_x,0.183226
1788188686.071860,/cmd_vel,angular_z,0.106029
1788188686.122424,/odometry/filtered,pos_x,-0.744069
1788188686.122424,/odometry/filtered,pos_y,2.581082
1788188686.122424,/odometry/filtered,quat_z,0.995187
1788188686.122424,/odometry/filtered,quat_w,0.097990
1788188686.122424,/odometry/filtered,vel_x,0.172732
1788188686.122424,/odometry/filtered,yaw_rate,0.050118
1788188686.188287,/odometry/filtered,pos_x,-0.753907
1788188686.188287,/odometry/filtered,pos_y,2.583380
1788188686.188287,/odometry/filtered,quat_z,0.995253
1788188686.188287,/odometry/filtered,quat_w,0.097322
1788188686.188287,/odometry/filtered,vel_x,0.171353
1788188686.188287,/odometry/filtered,yaw_rate,0.049048
1788188686.218035,/cmd_vel,linear_x,0.177814
1788188686.218035,/cmd_vel,angular_z,0.098476
1788188686.288369,/odometry/filtered,pos_x,-0.765615
1788188686.288369,/odometry/filtered,pos_y,2.585932
1788188686.288369,/odometry/filtered,quat_z,0.995367
1788188686.288369,/odometry/filtered,quat_w,0.096154
1788188686.288369,/odometry/filtered,vel_x,0.179347
1788188686.288369,/odometry/filtered,yaw_rate,0.049550
1788188686.321446,/odometry/filtered,pos_x,-0.773142
1788188686.321446,/odometry/filtered,pos_y,2.587254
1788188686.321446,/odometry/filtered,quat_z,0.995429
1788188686.321446,/odometry/filtered,quat_w,0.095508
1788188686.321446,/odometry/filtered,vel_x,0.181365
1788188686.321446,/odometry/filtered,yaw_rate,0.049344
1788188686.355694,/odometry/filtered,pos_x,-0.791518
1788188686.355694,/odometry/filtered,pos_y,2.590883
1788188686.355694,/odometry/filtered,quat_z,0.995669
1788188686.355694,/odometry/filtered,quat_w,0.092973
1788188686.355694,/odometry/filtered,vel_x,0.181679
1788188686.355694,/odometry/filtered,yaw_rate,0.049344
1788188686.379992,/cmd_vel,linear_x,0.166081
1788188686.379992,/cmd_vel,angular_z,0.162984
1788188686.454868,/odometry/filtered,pos_x,-0.794839
1788188686.454868,/odometry/filtered,pos_y,2.590956
1788188686.454868,/odometry/filtered,quat_z,0.995801
1788188686.454868,/odometry/filtered,quat_w,0.091545
1788188686.454868,/odometry/filtered,vel_x,0.179748
1788188686.454868,/odometry/filtered,yaw_rate,0.050184
1788188686.488045,/odometry/filtered,pos_x,-0.801010
1788188686.488045,/odometry/filtered,pos_y,2.590756
1788188686.488045,/odometry/filtered,quat_z,0.995867
1788188686.488045,/odometry/filtered,quat_w,0.090820
1788188686.488045,/odometry/filtered,vel_x,0.179894
1788188686.488045,/odometry/filtered,yaw_rate,0.050062
1788188686.492443,/cmd_vel,linear_x,0.173786
1788188686.492443,/cmd_vel,angular_z,0.347235
1788188686.521594,/odometry/filtered,pos_x,-0.819067
1788188686.521594,/odometry/filtered,pos_y,2.593940
1788188686.521594,/odometry/filtered,quat_z,0.996096
1788188686.521594,/odometry/filtered,quat_w,0.088281
1788188686.521594,/odometry/filtered,vel_x,0.180134
1788188686.521594,/odometry/filtered,yaw_rate,0.050062
1788188686.555218,/odometry/filtered,pos_x,-0.824994
1788188686.555218,/odometry/filtered,pos_y,2.594956
1788188686.555218,/odometry/filtered,quat_z,0.996169
1788188686.555218,/odometry/filtered,quat_w,0.087449
1788188686.555218,/odometry/filtered,vel_x,0.180213
1788188686.555218,/odometry/filtered,yaw_rate,0.050062
1788188686.585709,/cmd_vel,linear_x,0.185551
1788188686.585709,/cmd_vel,angular_z,0.334279
1788188686.654855,/odometry/filtered,pos_x,-0.827508
1788188686.654855,/odometry/filtered,pos_y,2.595115
1788188686.654855,/odometry/filtered,quat_z,0.996693
1788188686.654855,/odometry/filtered,quat_w,0.081262
1788188686.654855,/odometry/filtered,vel_x,0.177038
1788188686.654855,/odometry/filtered,yaw_rate,0.056219
1788188686.688163,/odometry/filtered,pos_x,-0.845215
1788188686.688163,/odometry/filtered,pos_y,2.597863
1788188686.688163,/odometry/filtered,quat_z,0.996920
1788188686.688163,/odometry/filtered,quat_w,0.078427
1788188686.688163,/odometry/filtered,vel_x,0.177159
1788188686.688163,/odometry/filtered,yaw_rate,0.056219
1788188686.694015,/cmd_vel,linear_x,0.187522
1788188686.694015,/cmd_vel,angular_z,0.297685
1788188686.721404,/odometry/filtered,pos_x,-0.851060
1788188686.721404,/odometry/filtered,pos_y,2.598737
1788188686.721404,/odometry/filtered,quat_z,0.996993
1788188686.721404,/odometry/filtered,quat_w,0.077492
