frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason
001067.png,1787058092.569,-0.18059,0.00926,0.22750,1,5,0.312,ok
001068.png,1787058092.769,0.09664,-0.06838,0.17118,1,4,0.604,ok
001069.png,1787058092.969,0.09799,-0.07120,0.17135,1,4,0.604,ok
001070.png,1787058093.169,0.09714,-0.06825,0.17194,1,4,0.667,ok
001071.png,1787058093.369,-0.08544,-0.06830,0.19020,1,4,0.583,ok
001072.png,1787058093.569,-0.08524,-0.06821,0.19097,1,3,0.583,ok
001073.png,1787058093.769,-0.07808,-0.06904,0.17884,1,5,0.479,ok
001074.png,1787058093.968,-0.08376,-0.06808,0.18955,1,4,0.521,ok
001075.png,1787058094.169,-0.06287,-0.06776,0.14901,1,4,0.625,ok
001076.png,1787058094.419,-0.14216,-0.07180,0.31039,1,4,0.583,ok
001077.png,1787058094.618,0.10128,-0.07065,0.17894,1,4,0.583,ok
001078.png,1787058094.819,0.09803,-0.07118,0.16981,1,4,0.625,ok
001079.png,1787058095.019,-0.09941,-0.06873,0.21873,1,5,0.458,ok
001080.png,1787058095.268,-0.18180,0.00754,0.22381,1,5,0.312,ok
001081.png,1787058095.469,0.09924,-0.07004,0.17648,1,4,0.562,ok
001082.png,1787058095.669,0.10139,-0.07048,0.17990,1,4,0.542,ok
001083.png,1787058095.869,-0.08250,-0.18621,0.18337,1,4,0.604,ok
001084.png,1787058096.069,-0.06373,-0.07258,0.14828,1,4,0.562,ok
001085.png,1787058096.269,-0.08539,-0.07361,0.19264,1,3,0.562,ok
001086.png,1787058096.469,-0.12234,-0.07204,0.26435,1,4,0.583,ok
001087.png,1787058096.668,0.09745,-0.06930,0.17396,1,4,0.583,ok
001088.png,1787058096.868,0.09894,-0.06777,0.17565,1,4,0.625,ok
001089.png,1787058097.118,-0.08563,-0.07141,0.19264,1,4,0.583,ok
001090.png,1787058097.319,-0.17447,-0.01553,0.20995,1,5,0.333,ok
001091.png,1787058097.518,0.10096,-0.07093,0.17709,1,4,0.542,ok
001092.png,1787058097.718,0.09617,-0.07005,0.17145,1,4,0.604,ok
001093.png,1787058097.919,0.09722,-0.07553,0.17218,1,4,0.625,ok
001094.png,1787058098.169,-0.08740,-0.07376,0.19547,1,3,0.583,ok
001095.png,1787058098.369,-0.08596,-0.07154,0.19072,1,4,0.604,ok
001096.png,1787058098.568,-0.06928,-0.07623,0.15562,1,4,0.646,ok
001097.png,1787058098.768,0.09538,-0.07051,0.17269,1,4,0.625,ok
001098.png,1787058099.018,-0.07831,-0.06511,0.16896,1,4,0.646,ok
001099.png,1787058099.418,0.06894,-0.06376,0.15947,1,4,0.500,ok
001100.png,1787058099.619,0.06165,-0.04163,0.17351,1,4,0.458,ok
001101.png,1787058099.818,0.06626,0.01836,0.18451,1,3,0.833,ok
001102.png,1787058100.018,0.03181,0.01159,0.23543,1,3,0.833,ok
001103.png,1787058100.219,0.02174,-0.02547,0.23466,1,3,1.000,ok
001104.png,1787058100.469,0.01388,-0.06994,0.23781,1,2,1.000,ok
001105.png,1787058100.669,0.01049,-0.06431,0.23631,1,3,1.000,ok
001106.png,1787058100.869,0.00910,-0.05956,0.23782,1,2,1.000,ok
001107.png,1787058101.069,0.00781,-0.05892,0.23700,1,3,1.000,ok
001108.png,1787058101.268,-0.00129,-0.07917,0.24871,1,2,1.000,ok
001109.png,1787058101.469,-0.00429,-0.08318,0.24912,1,2,0.979,ok
001110.png,1787058101.669,-0.00296,-0.08371,0.24710,1,3,1.000,ok
001111.png,1787058101.920,-0.00680,-0.08475,0.25495,1,2,1.000,ok
001112.png,1787058102.119,-0.00330,-0.08395,0.24839,1,3,0.979,ok
001113.png,1787058102.319,-0.00591,-0.08502,0.25184,1,3,1.000,ok
001114.png,1787058102.519,-0.00133,-0.08591,0.24280,1,2,1.000,ok
001115.png,1787058102.719,-0.00495,-0.08493,0.25143,1,3,1.000,ok
001116.png,1787058102.919,-0.00433,-0.07681,0.24610,1,3,0.979,ok
001117.png,1787058103.168,-0.00512,-0.08402,0.24667,1,2,0.938,ok
001118.png,1787058103.370,-0.00401,-0.08634,0.24283,1,2,0.979,ok
001119.png,1787058103.569,-0.01000,-0.10106,0.25420,1,2,0.958,ok
001120.png,1787058103.768,-0.01309,-0.10282,0.25689,1,3,1.000,ok
001121.png,1787058104.019,-0.01335,-0.10067,0.25758,1,2,1.000,ok
001122.png,1787058104.219,-0.01576,-0.09932,0.26186,1,2,1.000,ok
001123.png,1787058104.419,0.02849,-0.08518,0.16755,1,3,0.729,ok
001124.png,1787058104.618,0.02963,-0.11000,0.15878,1,3,0.771,ok
001125.png,1787058104.819,0.03021,-0.10522,0.15876,1,3,0.771,ok
001126.png,1787058105.019,0.02839,-0.09924,0.16139,1,4,0.750,ok
001127.png,1787058105.219,0.02899,-0.10055,0.16054,1,3,0.750,ok
001128.png,1787058105.419,0.03030,-0.10367,0.16007,1,4,0.792,ok
001129.png,1787058105.619,-0.01756,-0.10029,0.25597,1,3,0.896,ok
001130.png,1787058105.870,-0.02033,-0.10018,0.26240,1,2,0.979,ok
001131.png,1787058106.069,-0.01973,-0.09719,0.26277,1,2,1.000,ok
001132.png,1787058106.268,-0.01855,-0.09457,0.26283,1,2,1.000,ok
001133.png,1787058106.469,-0.01937,-0.09178,0.26744,1,2,0.979,ok
001134.png,1787058106.668,-0.01728,-0.09129,0.26166,1,2,0.979,ok
001135.png,1787058106.869,-0.01755,-0.09185,0.26279,1,2,0.958,ok
001136.png,1787058107.118,-0.01697,-0.09249,0.26067,1,2,0.979,ok
001137.png,1787058107.318,-0.01768,-0.09426,0.26224,1,2,1.000,ok
001138.png,1787058107.520,-0.02227,-0.09349,0.27015,1,2,1.000,ok
001139.png,1787058107.720,-0.02137,-0.09484,0.26974,1,2,0.938,ok
001140.png,1787058107.918,-0.02028,-0.09419,0.26670,1,2,1.000,ok
001141.png,1787058108.118,-0.02119,-0.09453,0.26803,1,2,1.000,ok
001142.png,1787058108.319,-0.01586,-0.09401,0.25702,1,2,1.000,ok
001143.png,1787058108.519,-0.02179,-0.09533,0.26834,1,2,1.000,ok
001144.png,1787058108.719,-0.01545,-0.09518,0.25653,1,2,1.000,ok
001145.png,1787058108.969,-0.01851,-0.09628,0.26220,1,3,1.000,ok
001146.png,1787058109.169,-0.02103,-0.09544,0.26639,1,2,0.938,ok
001147.png,1787058109.369,-0.01949,-0.09446,0.26384,1,2,1.000,ok
001148.png,1787058109.569,-0.02169,-0.09742,0.26766,1,2,1.000,ok
001149.png,1787058109.769,-0.02133,-0.09930,0.26725,1,2,1.000,ok
001150.png,1787058110.018,-0.02121,-0.09754,0.26609,1,2,1.000,ok
001151.png,1787058110.219,-0.02474,-0.09858,0.27227,1,3,1.000,ok
001152.png,1787058110.419,-0.01394,-0.09707,0.25064,1,2,0.938,ok
001153.png,1787058110.619,-0.01830,-0.09616,0.25973,1,2,1.000,ok
001154.png,1787058110.819,-0.02255,-0.09628,0.26832,1,2,1.000,ok
001155.png,1787058111.019,-0.01876,-0.09630,0.26072,1,2,0.979,ok
001156.png,1787058111.219,-0.02179,-0.09679,0.26637,1,2,1.000,ok
001157.png,1787058111.419,-0.02229,-0.09931,0.26752,1,2,1.000,ok
001158.png,1787058111.619,-0.02018,-0.09734,0.26380,1,2,0.938,ok
001159.png,1787058111.819,-0.01862,-0.09706,0.26035,1,2,1.000,ok
001160.png,1787058112.069,-0.01814,-0.09712,0.25969,1,2,1.000,ok
001161.png,1787058112.269,-0.01798,-0.09602,0.25971,1,2,0.979,ok
001162.png,1787058112.469,-0.01840,-0.09722,0.26059,1,2,1.000,ok
001163.png,1787058112.668,-0.01740,-0.09731,0.25880,1,2,0.938,ok
001164.png,1787058112.920,-0.02020,-0.09805,0.26434,1,2,0.979,ok
001165.png,1787058113.118,-0.02243,-0.09684,0.26854,1,2,1.000,ok
001166.png,1787058113.318,-0.01841,-0.09635,0.26091,1,2,1.000,ok
001167.png,1787058113.519,-0.01656,-0.09576,0.25782,1,2,0.917,ok
001168.png,1787058113.769,-0.01627,-0.09660,0.25569,1,2,0.958,ok
001169.png,1787058113.969,-0.01500,-0.09748,0.25341,1,3,0.958,ok
001170.png,1787058114.169,-0.02105,-0.09622,0.26522,1,2,0.958,ok
001171.png,1787058114.368,-0.01950,-0.09674,0.26196,1,3,0.979,ok
001172.png,1787058114.569,-0.01379,-0.09886,0.25079,1,2,0.938,ok
001173.png,1787058114.768,0.02841,-0.10165,0.16418,1,3,0.750,ok
001174.png,1787058115.019,0.03037,-0.09873,0.15777,1,4,0.750,ok
001175.png,1787058115.219,0.02910,-0.09881,0.16049,1,4,0.750,ok
001176.png,1787058115.419,0.02622,-0.09368,0.16638,1,4,0.792,ok
001177.png,1787058115.619,-0.01915,-0.09958,0.25298,1,2,0.938,ok
001178.png,1787058115.819,-0.02222,-0.10091,0.25891,1,2,0.938,ok
001179.png,1787058116.068,-0.02395,-0.10788,0.26155,1,2,1.000,ok
001180.png,1787058116.268,-0.02654,-0.11658,0.26367,1,2,0.938,ok
001181.png,1787058116.469,-0.03226,-0.12269,0.27377,1,2,0.938,ok
001182.png,1787058116.668,-0.03230,-0.12053,0.27032,1,2,0.958,ok
001183.png,1787058116.919,-0.03239,-0.12474,0.26773,1,2,0.917,ok
001184.png,1787058117.118,-0.12427,-0.23011,0.19864,1,3,0.396,ok
001185.png,1787058117.319,-0.03763,-0.12601,0.27222,1,2,1.000,ok
001186.png,1787058117.519,-0.17493,-0.22477,0.26259,1,3,0.417,ok
001187.png,1787058117.718,-0.13798,-0.22310,0.18935,1,3,0.458,ok
001188.png,1787058118.369,-0.13137,-0.21602,0.22211,1,3,0.417,ok
001189.png,1787058118.568,-0.13487,-0.21929,0.17667,1,3,0.479,ok
001190.png,1787058118.968,-0.15542,-0.21121,0.22134,1,3,0.438,ok
001191.png,1787058119.168,-0.17711,-0.21464,0.30365,1,3,0.438,ok
001192.png,1787058119.369,-0.14060,-0.21717,0.18714,1,3,0.438,ok
001193.png,1787058119.518,-0.14552,-0.21466,0.24274,1,3,0.396,ok
001194.png,1787058119.769,0.02781,-0.11453,0.14530,1,3,0.688,ok
001195.png,1787058120.018,-0.12580,-0.21415,0.20825,1,3,0.438,ok
001196.png,1787058120.219,-0.14124,-0.21734,0.23649,1,3,0.479,ok
001197.png,1787058120.418,-0.16058,-0.21168,0.23074,1,3,0.438,ok
001198.png,1787058120.618,0.02620,-0.11482,0.14495,1,3,0.729,ok
001199.png,1787058120.719,-0.14110,-0.21290,0.23301,1,3,0.375,ok
001200.png,1787058121.018,-0.16429,-0.21115,0.27727,1,3,0.417,ok
001201.png,1787058121.219,-0.17987,-0.21402,0.26775,1,3,0.375,ok
001202.png,1787058121.419,-0.15744,-0.21347,0.25792,1,3,0.417,ok
001203.png,1787058121.669,-0.03262,-0.11581,0.26209,1,2,0.854,ok
001204.png,1787058121.869,-0.02641,-0.11553,0.25099,1,2,0.812,ok
